ProjectName,Theorem,ProofSequence,Introduction_Patterns,Simplification_Patterns,Application_Patterns,Rewriting_Patterns,Automation_Patterns,Analysis_Patterns
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,red_id,"['intros', 'case', 'unfold', 'simpl', 'auto', 'intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,2,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,inP_reduce,"['intros', 'elim', 'auto', 'intros', 'auto', 'apply', 'auto']",0,0,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,inP_reduceplus,"['intros', 'elim', 'auto', 'intros', 'apply', 'auto', 'intros', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,inP_reducestar,"['intros', 'inversion', 'auto', 'apply', 'auto']",0,0,1,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,red_incl,"['unfold', 'intros', 'inversion', 'apply', 'auto', 'case', 'auto', 'apply', 'auto', 'intros', 'apply', 'auto']",3,0,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,zerop,"['intros', 'case', 'intros', 'case', 'intros', 'exact', 'intros', 'exact', 'Defined']",0,0,1,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,zerop_dec,"['intros', 'case', 'intros', 'case', 'intros', 'left', 'simpl', 'auto', 'intros', 'right', 'red', 'intros', 'inversion']",0,1,0,0,1,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,divp,"['intros', 'case', 'intros', 'case', 'intros', 'exact', 'intros', 'case', 'intros', 'case', 'intros', 'exact', 'intros', 'exact', 'Defined']",0,0,1,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,divp_trans,"['red', 'intros', 'case', 'case', 'case', 'intros', 'generalize', 'case', 'case', 'case', 'simpl', 'auto', 'intros', 'elim', 'intros', 'apply', 'auto']",2,2,1,0,1,4
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,divp_dec,"['intros', 'case', 'case', 'intros', 'generalize', 'case', 'case', 'simpl', 'intros', 'right', 'red', 'intros', 'elim', 'intros', 'right', 'red', 'intros', 'elim', 'intros', 'right', 'red', 'intros', 'elim', 'intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",3,2,1,0,1,4
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,ppcp,"['intros', 'case', 'intros', 'case', 'intros', 'exists', 'auto', 'intros', 'case', 'intros', 'case', 'intros', 'exists', 'auto', 'intros', 'exists', 'change', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'Defined']",0,0,1,0,3,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,divp_ppc,"['intros', '(case a', 'case', 'case', 'intros', 'generalize', 'case', 'case', 'case', 'simpl', 'auto', 'intros', 'apply', 'auto']",2,2,1,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,zerop_ddivp_ppc,"['intros', '(case a', 'case', 'intros', 'generalize', 'case', 'case', 'simpl', 'auto', 'intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",2,2,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,divp_nzeropl,"['intros', '(case a', 'case', 'intros', 'generalize', 'case', 'case', 'simpl', 'auto']",1,2,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,divp_nzeropr,"['intros', '(case a', 'case', 'intros', 'generalize', 'case', 'case', 'simpl', 'auto']",1,2,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,reducetopO_pO,"['intros', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,zerop_red_spoly_l,"['intros', '(case a', 'case', 'intros', 'generalize', 'case', 'case', 'simpl', 'auto', 'intros', 'unfold', 'simpl', 'auto', 'intros', 'elim', 'intros', 'unfold', 'simpl', 'auto', 'intros', 'elim']",2,3,0,0,1,3
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,zerop_red_spoly_r,"['intros', '(case a', 'case', 'intros', 'generalize', 'case', 'case', 'simpl', 'auto', 'intros', 'unfold', 'simpl', 'auto', 'intros', 'unfold', 'simpl', 'auto', 'intros', 'elim', 'intros', 'elim']",2,3,0,0,1,3
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,Cb,"['intros', 'case', 'intros', 'exact', 'Defined']",0,0,1,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,Cb_id,"['intros', 'case', 'simpl', 'intros', 'case', 'auto', 'intros', 'replace', 'auto', 'apply', 'auto', 'intros', 'apply', 'auto', 'change', 'apply', 'auto', 'red', 'intros', 'inversion']",2,2,1,0,2,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,inPolySet_addEnd,"['intros', 'elim', 'simpl', 'auto', 'intros', 'inversion', 'auto', 'intros', 'inversion', 'auto', 'right', 'exact', 'case', 'auto', 'intros', 'right', 'try', 'apply', 'auto']",0,1,2,0,1,3
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,Cb_trans,"['intros', 'case', 'case', 'simpl', 'auto', 'intros', 'apply', 'auto']",1,2,1,0,1,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,Cb_incl,"['intros', 'case', 'simpl', 'auto', 'intros', 'apply', 'auto', 'intros', 'apply', 'auto']",1,2,1,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,Cb_in1,"['intros', 'apply', 'simpl', 'auto']",1,2,0,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,Cb_in,"['intros', 'apply', 'simpl', 'auto', 'intros', 'apply', 'auto']",1,2,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,Cb_sp,"['intros', 'case', 'case', 'simpl', 'auto', 'intros', 'case', 'auto', 'intros', 'case', 'auto', 'intros', 'cut', '[ intros Z0 | apply canonical_nzeroP with (ltM := ltM) (p := l)', 'auto', 'cut', '[ intros Z1 | apply canonical_nzeroP with (ltM := ltM) (p := l0)', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'change', 'apply', 'auto']",0,2,1,0,2,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,unit,"['intros', 'case', 'intros', 'case', 'intros', 'exact', 'intros', 'case', 'intros', 'cut', 'intros', 'exact', 'inversion', 'auto', 'simpl', 'intuition', 'Defined']",0,0,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,unit_T1,"['unfold', 'intros', 'case', 'intros', 'case', 'simpl', 'auto', 'intros', 'case', 'simpl', 'auto']",2,2,0,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,divA_nZ,"['intros', 'red', 'intros', 'auto', 'case', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",0,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,unit_nZ,"['intros', 'case', 'intros', 'case', 'simpl', 'auto', 'intros', 'case', 'simpl', 'auto']",0,2,0,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,nf,"['intros', 'case', 'intros', 'apply', 'intros', 'case', 'intros', 'exists', 'auto', 'apply', 'auto', 'apply', 'auto', 'Defined']",2,0,2,0,2,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,nf_irreducible,"['unfold', 'intros', 'case', 'intros', 'case', 'simpl', 'auto', 'intros', 'inversion', 'red', 'red', 'red', 'intros', 'intros', 'auto', 'cut', '[ intros nZd | idtac ]', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",2,2,1,0,2,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,nf_red,"['intros', 'case', 'simpl', 'unfold', 'unfold', 'simpl', 'auto', 'intros', 'case', 'simpl', 'auto', 'intros', 'case', 'simpl', 'auto', 'intros', 'apply', 'auto', 'apply', 'auto', 'inversion', 'auto', 'apply', 'auto', 'intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'inversion', 'inversion', 'auto']",1,5,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,red_zerop,"['unfold', 'intros', 'case', 'intros', 'case', 'auto', 'unfold', 'auto', 'intros', 'case', 'intros', 'case', 'simpl', 'auto', 'intros', 'inversion', 'simpl', 'change', 'inversion', 'inversion', 'inversion', 'simpl', 'cut', '[ intros nZd | idtac ]', 'auto', 'case', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",2,2,1,0,3,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,zerop_red,"['intros', 'apply', 'auto', 'generalize', 'case', 'simpl', 'auto', 'intros', 'case', 'simpl', 'auto', 'intros', 'red', 'simpl', 'auto', 'intros', 'elim', 'auto']",1,2,1,0,1,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,canonical_s2p,"['intros', 'case', 'auto']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,nf_Cb,"['intros', 'case', 'unfold', 'auto', 'intros', 'case', 'auto', 'intros', 'case', 'intros', 'change', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",0,0,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,foreigner,"['intros', 'case', 'case', 'intros', 'case', 'intros', 'exact', 'intros', 'case', 'intros', 'exact', 'intros', 'exact', 'Defined']",0,0,1,0,0,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,foreigner_dec,"['intros', 'case', 'case', 'intros', 'case', 'simpl', 'auto', 'intros', 'case', 'simpl', 'auto', 'intros', 'apply', 'auto', 'Defined']",1,2,1,0,1,2
/mnt/cisk/zmq/dataset/data/buchberger/BuchAux.json,foreigner_red,"['intros', 'case', 'case', 'intros', 'case', 'simpl', 'auto', 'unfold', 'simpl', 'auto', 'intros', 'case', 'unfold', 'simpl', 'auto', 'unfold', 'simpl', 'auto', 'intros', 'unfold', 'simpl', 'auto', 'apply', 'auto', 'apply', 'auto', 'change', 'apply', 'auto', 'red', 'intros', 'inversion', 'auto', 'change', 'apply', 'auto', 'red', 'intros', 'inversion', 'auto', 'apply', 'auto']",1,3,1,0,3,3
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm,"['intros', 'case', 'intros', 'case', 'intros', 'simpl', 'intros', 'exact', 'Defined']",2,1,1,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,eqT_divTerm_plusTerm,"['intros', 'case', 'case', 'case', 'simpl', 'auto', 'intros', 'split', 'auto', 'case', 'intros', 'clear', 'case', 'intros', 'clear', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",0,2,1,0,3,3
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_invTerm_l,"['intros', 'case', 'case', 'simpl', 'auto', 'intros', 'split', 'auto', 'case', 'intros', 'clear', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply']",0,2,2,0,3,3
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_invTerm_r,"['intros', 'case', 'case', 'simpl', 'auto', 'split', 'auto', 'apply', 'auto']",0,2,1,0,2,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,eqT_divTerm,"['intros', 'case', 'case', 'case', 'case', 'unfold', 'simpl', 'auto', 'intros', 'rewrite', 'rewrite', 'auto']",0,2,0,3,1,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,eqTerm_divTerm_comp,"['intros', 'case', 'case', 'case', 'case', 'simpl', 'auto', 'intros', 'case', 'intros', 'clear', 'case', 'intros', 'clear', 'split', 'auto', 'rewrite', 'rewrite', 'auto']",0,2,0,2,3,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_multTerm_l,"['intros', 'case', 'case', 'case', 'simpl', 'auto', 'intros', 'case', 'intros', 'auto', 'split', 'auto', 'apply', 'rewrite', 'repeat', 'rewrite', 'repeat', 'auto']",0,2,1,0,4,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_multTerm_r,"['intros', 'case', 'case', 'case', 'simpl', 'auto', 'intros', 'split', 'auto', 'apply', 'elim', 'intros', 'rewrite', 'clear', 'rewrite', 'auto', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'auto']",0,2,0,3,4,4
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,div_is_T1,"['intros', 'case', 'simpl', 'auto', 'intros', 'split', 'auto', 'apply', 'unfold', 'apply', 'auto']",0,2,3,0,3,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_nZ,"['intros', 'case', 'case', 'simpl', 'auto', 'intros', 'apply', 'auto']",1,2,1,0,1,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_eqT,"['intros', 'case', 'case', 'case', 'simpl', 'auto', 'intros', 'case', 'intros', 'split', 'auto', 'apply', 'auto', 'unfold', 'simpl', 'rewrite', 'auto']",0,4,1,1,4,3
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,gb,"['intros', 'case', 'auto', 'Defined']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,gm,"['intros', 'case', 'auto', 'Defined']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,mk_clean,"['intros', 'exists', 'auto']",0,0,0,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_dec,"['intros', 'case', 'case', 'simpl', 'auto', 'intros', 'intros', 'case', 'intros', 'case', 'intros', 'case', 'intros', 'left', 'simpl', 'auto', 'generalize', 'rewrite', 'simpl', 'auto', 'intros', 'case', 'auto', 'intros', 'split', 'auto', 'apply', 'auto', 'intros', 'right', 'red', 'intros', 'inversion', 'generalize', 'simpl', 'auto', 'intros', 'lapply', ""[ intros H'0"", 'apply', 'clear', 'rewrite', 'auto', 'rewrite', 'simpl', 'auto']",0,3,1,1,4,4
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,zeroP_divTerm,"['intros', 'case', 'case', 'simpl', 'auto', 'intros', 'auto', 'apply', 'auto', 'apply']",0,2,1,0,2,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_on_eqT,"['intros', 'case', 'case', 'unfold', 'simpl', 'auto', 'intros', 'rewrite', 'split', 'auto', 'apply', 'auto', 'rewrite', 'auto', 'rewrite', 'auto']",0,2,1,2,4,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_on_eqT_eqT,"['intros', 'case', 'case', 'unfold', 'simpl', 'auto', 'intros', 'rewrite', 'auto', 'rewrite', 'auto']",0,2,0,2,2,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_on_plusM_minusM,"['intros', 'case', 'case', 'simpl', 'auto', 'split', 'auto', 'apply', 'auto']",0,2,1,0,2,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,ppc,"['intros', 'case', 'intros', 'case', 'intros', 'simpl', 'exact', 'Defined']",1,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,ppc_com,"['intros', 'case', 'case', 'simpl', 'auto', 'intros', 'split', 'auto', 'apply', 'auto']",0,2,1,0,3,3
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_ppc,"['intros', 'case', 'case', 'case', 'simpl', 'auto', 'intros', 'split', 'auto', 'apply', 'auto', 'apply', 'intuition']",0,2,1,0,3,3
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_ppcl,"['intros', 'case', 'case', 'simpl', 'auto', 'intros', 'split', 'auto', 'apply', 'auto', 'apply']",0,2,1,0,3,3
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_ppcr,"['intros', 'case', 'case', 'simpl', 'auto', 'intros', 'split', 'auto', 'apply', 'auto', 'apply']",0,2,1,0,3,3
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,ppc_nZ,"['intros', 'case', 'case', 'simpl', 'auto']",0,2,0,0,0,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_rew,"['intros', 'case', 'case', 'simpl', 'auto', 'intros', 'rewrite', 'auto']",0,2,0,2,1,2
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_inv1,"['intros', 'inversion', 'auto']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_inv2,"['intros', 'inversion', 'auto']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_inv3,"['intros', 'inversion', 'auto', 'apply', 'auto']",0,0,1,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_plusTerm,"['intros', 'inversion', 'inversion', 'intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,2,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_invTerm_l,"['intros', 'inversion', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto']",0,0,2,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_invTerm_r,"['intros', 'inversion', 'cut', '[ intros nZib | auto ].', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto']",0,0,2,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_multTerml,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto']",1,0,2,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_multTermr,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto']",1,0,2,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_nZero,"['intros', 'inversion', 'auto']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_on_eqT,"['intros', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_on_eqT_eqT,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,ppc_is_ppcm,"['intros', 'apply', 'auto', 'intros', 'inversion', 'inversion', 'cut', '[ intros nZppab | auto ].', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,ppc_multTerm_divP,"['intros', 'elim', 'auto']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_comp,"['intros', 'generalize', 'elim', 'intros', 'auto', 'cut', '[ intros nZd0 | auto ].', 'apply', 'auto', 'red', 'intros', 'absurd', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'red', 'intros', 'absurd', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_multTerm_l,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_multTerm_r,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_ppcl,"['intros', 'try', 'lapply', ""[ intros H'3"", 'lapply', 'clear', ""[ intros H'4 | idtac ] | idtac ]"", 'auto', 'auto', 'inversion', 'auto']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_ppcr,"['intros', 'try', 'lapply', ""[ intros H'3"", 'lapply', 'clear', ""[ intros H'4 | idtac ] | idtac ]"", 'auto', 'auto', 'inversion', 'auto']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divTerm_compo,"['intros', 'inversion', 'intros', 'inversion', 'apply', 'auto']",0,0,1,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_comp_ppc0,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_comp_ppc1,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_dec,"['intros', 'elim', 'auto', 'intros', 'left', 'apply', 'auto']",0,0,1,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,divP_eqT,"['intros', 'inversion', 'apply', 'auto', 'apply', 'auto']",0,0,1,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,eqTerm_multTerm_imp_eqTerm,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,2,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,multTerm_eqTerm_inv,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,eqT_nzero_divP,"['intros', 'auto', 'apply', 'auto', 'apply', 'auto']",0,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/DivTerm.json,eqT_nzero_eqT_divP,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/jordan-curve-theorem/Jordan4.json,inv_hmap_L_B,"['intros', 'simpl', 'unfold', 'split', 'generalize', 'tauto', 'split', 'generalize', 'generalize', 'tauto', 'split', 'generalize', 'generalize', 'tauto', 'split', 'unfold', 'rewrite', 'tauto', 'tauto', 'split', 'unfold', 'rewrite', 'tauto', 'tauto', 'unfold', 'rewrite', 'elim', 'intro', 'apply', 'tauto', 'unfold', 'tauto', 'tauto', 'tauto', 'unfold', 'tauto']",1,1,0,1,4,1
/mnt/cisk/zmq/dataset/data/jordan-curve-theorem/Jordan4.json,exd_L_B,"['simpl', 'intros', 'generalize', 'tauto']",2,1,0,0,0,0
/mnt/cisk/zmq/dataset/data/jordan-curve-theorem/Jordan4.json,A_L_B,"['induction', 'simpl', 'intros', 'unfold', 'simpl', 'tauto', 'simpl', 'unfold', 'unfold', 'intros', 'elim', 'elim', 'intro', 'rewrite', 'intro', 'rewrite', 'tauto', 'intros', 'rewrite', 'rewrite', 'tauto', 'intro', 'symmetry', 'tauto', 'intro', 'rewrite', 'tauto', 'tauto', 'simpl', 'unfold', 'unfold', 'unfold', 'intros', 'elim', 'elim', 'intros', 'rewrite', 'rewrite', 'elim', 'intro', 'elim', 'intro', 'rewrite', 'tauto', 'elim', 'elim', 'intros', 'rewrite', 'tauto', 'tauto', 'simpl', 'elim', 'intros', 'rewrite', 'tauto', 'intro', 'symmetry', 'tauto', 'tauto', 'tauto', 'simpl', 'elim', 'intros', 'rewrite', 'elim', 'tauto', 'rewrite', 'tauto', 'intros', 'rewrite', 'rewrite', 'tauto', 'intro', 'symmetry', 'tauto', 'elim', 'elim', 'intros', 'rewrite', 'tauto', 'elim', 'tauto', 'simpl', 'elim', 'tauto', 'intros', 'rewrite', 'tauto', 'tauto', 'simpl', 'intros', 'rewrite', 'tauto', 'tauto']",5,5,0,3,5,5
/mnt/cisk/zmq/dataset/data/jordan-curve-theorem/Jordan4.json,A_1_L_B,"['induction', 'simpl', 'intros', 'unfold', 'simpl', 'tauto', 'simpl', 'unfold', 'unfold', 'intros', 'elim', 'elim', 'intro', 'rewrite', 'intro', 'rewrite', 'rewrite', 'auto', 'tauto', 'simpl', 'unfold', 'tauto', 'intros', 'simpl', 'rewrite', 'rewrite', 'auto', 'auto', 'tauto', 'intro', 'symmetry', 'tauto', 'simpl', 'intro', 'rewrite', 'tauto', 'tauto', 'simpl', 'unfold', 'unfold', 'unfold', 'intros', 'simpl', 'generalize', 'clear', 'elim', 'elim', 'intros', 'rewrite', 'rewrite', 'rewrite', 'elim', 'elim', 'elim', 'symmetry', 'tauto', 'tauto', 'elim', 'tauto', 'tauto', 'elim', 'elim', 'elim', 'intros', 'rewrite', 'rewrite', 'rewrite', 'absurd', 'tauto', 'apply', 'tauto', 'apply', 'tauto', 'unfold', 'tauto', 'tauto', 'unfold', 'tauto', 'intros', 'rewrite', 'rewrite', 'tauto', 'tauto', 'unfold', 'tauto', 'tauto', 'simpl', 'elim', 'elim', 'tauto', 'intros', 'rewrite', 'tauto', 'tauto', 'intro', 'symmetry', 'tauto', 'tauto', 'elim', 'elim', 'elim', 'intros', 'rewrite', 'tauto', 'intros', 'rewrite', 'rewrite', 'rewrite', 'tauto', 'tauto', 'unfold', 'tauto', 'intros', 'rewrite', 'rewrite', 'rewrite', 'tauto', 'tauto', 'unfold', 'tauto', 'simpl', 'intros', 'elim', 'intro', 'rewrite', 'tauto', 'intro', 'rewrite', 'rewrite', 'tauto', 'tauto', 'intro', 'symmetry', 'tauto', 'elim', 'elim', 'elim', 'intros', 'rewrite', 'tauto', 'tauto', 'simpl', 'elim', 'intros', 'rewrite', 'tauto', 'intros', 'rewrite', 'tauto', 'tauto', 'simpl', 'elim', 'elim', 'tauto', 'intros', 'rewrite', 'tauto', 'tauto', 'intros', 'rewrite', 'tauto', 'tauto']",6,6,0,4,7,4
